0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,fact_sale,pred_trend
12.917,3.593,0.278,1.161,0.58,4.0,0.31,3.0,-2.0,0.129,0.015,0.385,0.545,8.0,0.619,0.5,0.866,9.0,9.0,2.0
13.417,4.212,0.314,0.82,-0.574,-2.0,-0.167,-3.0,-10.0,-0.276,0.051,-0.219,0.455,8.0,0.619,0.866,0.5,21.0,15.0,1.0
8.5,3.708,0.436,1.529,1.214,5.0,0.486,5.0,7.0,0.483,0.202,0.557,0.455,9.0,0.6,-0.866,-0.5,6.0,8.0,1.0
7.917,3.499,0.442,1.011,0.024,-1.0,-0.118,-7.0,-6.0,0.374,0.136,-0.607,0.364,8.0,0.6,-1.0,0.0,6.0,13.0,2.0
8.167,3.602,0.441,1.102,0.231,1.0,0.118,3.0,5.0,0.252,0.058,-0.158,0.364,7.0,0.727,-0.866,0.5,11.0,8.0,2.0
8.25,3.631,0.44,0.97,-0.069,-7.0,-0.629,2.0,-2.0,0.143,0.019,-0.289,0.364,7.0,0.727,-0.5,0.866,10.0,9.0,2.0
8.583,3.774,0.44,1.748,1.7,9.0,0.916,1.0,12.0,0.01,0.0,1.685,0.364,7.0,0.75,0.0,1.0,12.0,8.0,2.0
7.667,3.424,0.447,0.783,-0.487,0.0,0.0,2.0,0.0,-0.105,0.011,-0.32,0.364,7.0,0.75,0.5,0.866,4.0,15.0,1.0
7.333,3.749,0.511,0.818,-0.356,-8.0,-0.847,-4.0,0.0,0.189,0.03,-0.642,0.455,7.0,0.75,0.866,0.5,2.0,6.0,2.0
7.833,2.824,0.36,1.149,0.413,4.0,0.588,3.0,-1.0,0.049,0.004,0.318,0.455,9.0,0.667,-0.866,-0.5,9.0,9.0,1.0
8.167,3.158,0.387,0.612,-1.003,-8.0,-0.956,-6.0,2.0,-0.203,0.049,-0.666,0.364,8.0,0.769,-1.0,0.0,13.0,9.0,2.0
8.75,3.166,0.362,1.486,1.343,7.0,0.773,9.0,5.0,-0.206,0.051,1.746,0.455,8.0,0.769,-0.866,0.5,12.0,5.0,2.0
7.833,3.387,0.432,0.766,-0.541,-5.0,-0.606,-4.0,-1.0,-0.14,0.02,-0.317,0.455,7.0,0.769,-0.5,0.866,2.0,13.0,2.0
7.583,3.616,0.477,1.451,0.945,7.0,1.012,8.0,2.0,0.129,0.015,0.754,0.455,7.0,0.769,0.0,1.0,3.0,6.0,2.0
7.25,3.467,0.478,0.552,-0.937,-6.0,-0.916,-4.0,-5.0,-0.003,0.0,-0.932,0.364,6.0,0.769,0.5,0.866,7.0,11.0,1.0
8.417,4.406,0.523,1.188,0.359,7.0,1.204,3.0,-3.0,-0.269,0.045,0.712,0.364,5.0,0.889,0.866,0.5,18.0,4.0,1.0
21.5,6.994,0.325,0.744,-0.786,-8.0,-0.405,-7.0,-20.0,0.741,0.134,-1.471,0.455,8.0,0.556,-0.866,-0.5,18.0,20.0,1.0
21.25,7.236,0.34,1.129,0.38,-5.0,-0.189,-5.0,7.0,1.318,0.396,-0.8,0.545,9.0,0.528,-1.0,0.0,13.0,16.0,1.0
21.667,7.52,0.347,1.338,0.975,6.0,0.232,12.0,5.0,0.895,0.169,0.352,0.545,9.0,0.621,-0.866,0.5,29.0,24.0,1.0
20.417,7.444,0.365,1.127,0.347,-6.0,-0.232,-13.0,9.0,0.857,0.158,-0.312,0.545,9.0,0.621,-0.5,0.866,14.0,29.0,2.0
19.417,7.826,0.403,1.494,1.225,12.0,0.534,12.0,18.0,1.101,0.236,0.515,0.636,8.0,0.621,0.0,1.0,11.0,23.0,2.0
18.25,7.339,0.402,0.932,-0.17,-19.0,-0.75,-7.0,-1.0,0.836,0.155,-0.866,0.545,8.0,0.621,0.5,0.866,15.0,29.0,2.0
17.5,7.869,0.45,2.057,2.351,19.0,0.75,22.0,23.0,1.287,0.319,1.759,0.636,8.0,0.621,0.866,0.5,8.0,17.0,1.0
18.0,5.164,0.287,1.611,2.13,6.0,0.232,12.0,13.0,1.007,0.453,1.43,0.636,6.0,0.5,-0.866,-0.5,14.0,25.0,2.0
16.333,4.534,0.278,1.408,1.47,0.0,0.0,8.0,12.0,0.853,0.422,0.573,0.636,6.0,0.5,-1.0,0.0,9.0,29.0,2.0
17.333,6.7,0.387,1.327,0.846,6.0,0.302,4.0,4.0,-0.168,0.007,0.987,0.636,7.0,0.743,-0.866,0.5,35.0,23.0,2.0
16.167,6.829,0.422,1.052,0.122,2.0,0.125,1.0,7.0,-0.105,0.003,0.207,0.636,8.0,0.743,-0.5,0.866,9.0,23.0,2.0
15.75,6.918,0.439,0.952,-0.108,-4.0,-0.236,4.0,-5.0,0.017,0.0,-0.122,0.545,8.0,0.743,0.0,1.0,12.0,17.0,2.0
15.083,7.331,0.486,1.26,0.534,3.0,0.172,0.0,5.0,0.388,0.033,0.247,0.636,8.0,0.743,0.5,0.866,7.0,15.0,1.0
14.333,7.352,0.513,1.116,0.227,5.0,0.375,6.0,7.0,0.406,0.036,-0.078,0.545,9.0,0.743,0.866,0.5,10.0,19.0,1.0
4.5,1.555,0.345,0.667,-0.965,-4.0,-0.847,-2.0,-3.0,0.07,0.024,-1.227,0.455,8.0,0.8,-0.866,-0.5,5.0,3.0,2.0
4.5,1.555,0.345,1.556,1.608,3.0,0.56,4.0,2.0,0.196,0.189,1.017,0.545,8.0,0.8,-1.0,0.0,3.0,3.0,1.0
4.0,1.633,0.408,1.0,0.0,-1.0,-0.223,-1.0,-2.0,0.217,0.21,-0.821,0.545,7.0,0.8,-0.866,0.5,1.0,7.0,1.0
4.083,1.656,0.406,1.224,0.553,2.0,0.511,-1.0,1.0,0.178,0.138,-0.042,0.545,7.0,0.8,-0.5,0.866,5.0,4.0,1.0
3.75,1.831,0.488,0.8,-0.41,-2.0,-0.511,-2.0,2.0,0.255,0.231,-1.341,0.545,7.0,0.8,0.0,1.0,1.0,5.0,1.0
3.667,1.886,0.514,1.364,0.707,-1.0,-0.182,-1.0,0.0,0.357,0.426,-0.44,0.545,8.0,0.8,0.5,0.866,2.0,3.0,1.0
3.417,1.891,0.554,1.756,1.366,1.0,0.182,2.0,3.0,0.36,0.432,0.423,0.545,7.0,0.8,0.866,0.5,2.0,5.0,1.0
9.75,3.94,0.404,1.026,0.063,1.0,0.105,2.0,-9.0,0.416,0.133,-0.556,0.545,6.0,0.579,-0.866,-0.5,4.0,7.0,1.0
9.25,4.245,0.459,0.973,-0.059,-4.0,-0.368,0.0,0.0,0.626,0.259,-1.01,0.455,5.0,0.579,-1.0,0.0,4.0,10.0,2.0
8.667,4.696,0.542,1.5,0.923,5.0,0.486,1.0,0.0,0.916,0.453,-0.203,0.545,4.0,0.579,-0.866,0.5,2.0,9.0,1.0
8.0,4.601,0.575,1.0,0.0,-1.0,-0.118,-11.0,2.0,0.86,0.417,-1.346,0.455,4.0,0.6,-0.5,0.866,5.0,13.0,2.0
7.75,4.675,0.603,1.161,0.267,-3.0,-0.288,0.0,4.0,0.976,0.519,-1.269,0.455,4.0,0.6,0.0,1.0,5.0,8.0,2.0
7.417,4.716,0.636,1.618,0.972,-7.0,-0.46,-1.0,8.0,1.024,0.562,-0.337,0.455,4.0,0.6,0.5,0.866,5.0,9.0,1.0
6.833,4.543,0.665,2.78,2.678,10.0,0.747,13.0,15.0,0.909,0.477,2.182,0.455,3.0,0.6,0.866,0.5,5.0,12.0,2.0
12.0,4.143,0.345,1.25,0.724,-2.0,-0.125,1.0,4.0,0.741,0.381,-0.33,0.545,7.0,0.5,-0.866,-0.5,3.0,21.0,2.0
12.167,4.298,0.353,1.397,1.125,7.0,0.531,2.0,-1.0,0.413,0.11,0.632,0.545,7.0,0.824,-1.0,0.0,17.0,15.0,1.0
11.0,4.708,0.428,0.909,-0.212,-4.0,-0.336,-2.0,-1.0,0.545,0.16,-0.927,0.545,7.0,0.824,-0.866,0.5,3.0,17.0,1.0
10.833,4.776,0.441,1.292,0.663,-1.0,-0.069,3.0,8.0,0.706,0.261,-0.175,0.545,8.0,0.824,-0.5,0.866,8.0,10.0,1.0
10.0,5.017,0.502,1.5,0.997,3.0,0.223,-3.0,3.0,0.825,0.322,0.112,0.636,8.0,0.824,0.0,1.0,4.0,14.0,1.0
9.333,4.836,0.518,1.286,0.551,1.0,0.087,1.0,9.0,0.713,0.259,-0.302,0.545,9.0,0.824,0.5,0.866,7.0,15.0,1.0
8.75,4.901,0.56,1.257,0.459,-7.0,-0.492,5.0,-6.0,0.759,0.286,-0.464,0.545,9.0,0.824,0.866,0.5,5.0,12.0,1.0
8.75,2.919,0.334,1.029,0.086,-6.0,-0.511,2.0,-3.0,0.297,0.124,-0.507,0.273,6.0,0.571,-0.866,-0.5,7.0,6.0,2.0
8.583,2.957,0.344,1.748,2.17,9.0,0.916,6.0,7.0,0.353,0.17,1.661,0.273,5.0,0.571,-1.0,0.0,7.0,9.0,1.0
8.5,2.784,0.328,0.706,-0.898,-1.0,-0.154,-3.0,-3.0,-0.147,0.033,-0.618,0.182,4.0,0.786,-0.866,0.5,14.0,15.0,2.0
10.167,5.475,0.538,0.689,-0.578,-2.0,-0.251,-5.0,-4.0,-0.706,0.198,0.146,0.182,4.0,0.885,-0.5,0.866,26.0,6.0,2.0
10.667,5.437,0.51,0.844,-0.307,0.0,0.0,1.0,6.0,-0.671,0.182,0.412,0.273,5.0,0.885,0.0,1.0,13.0,7.0,2.0
10.917,5.423,0.497,0.824,-0.353,-3.0,-0.288,0.0,2.0,-0.647,0.17,0.332,0.364,5.0,0.885,0.5,0.866,12.0,9.0,1.0
11.0,5.401,0.491,1.091,0.185,4.0,0.405,1.0,5.0,-0.524,0.112,0.763,0.455,4.0,0.885,0.866,0.5,10.0,9.0,1.0
5.833,1.951,0.334,1.543,1.623,3.0,0.405,2.0,5.0,0.266,0.221,0.99,0.455,7.0,0.667,-0.866,-0.5,5.0,4.0,2.0
5.583,1.706,0.306,1.075,0.244,0.0,0.0,3.0,-2.0,0.115,0.055,-0.131,0.364,6.0,0.667,-1.0,0.0,6.0,9.0,2.0
5.833,1.951,0.334,1.029,0.085,-1.0,-0.154,-3.0,1.0,-0.035,0.004,0.184,0.364,6.0,0.667,-0.866,0.5,9.0,6.0,2.0
5.583,2.1,0.376,1.254,0.675,4.0,0.847,3.0,3.0,0.066,0.012,0.504,0.455,6.0,0.667,-0.5,0.866,3.0,6.0,2.0
5.583,2.1,0.376,0.537,-1.23,-6.0,-1.099,-5.0,-1.0,-0.052,0.007,-1.097,0.364,6.0,0.667,0.0,1.0,7.0,7.0,1.0
5.5,2.217,0.403,1.636,1.578,5.0,0.811,4.0,4.0,0.203,0.1,1.133,0.455,6.0,0.571,0.5,0.866,2.0,3.0,1.0
5.25,1.963,0.374,0.762,-0.637,-4.0,-0.693,0.0,-2.0,0.024,0.002,-0.706,0.364,6.0,0.667,0.866,0.5,6.0,9.0,1.0
14.0,3.028,0.216,0.714,-1.321,-7.0,-0.531,-1.0,-8.0,-0.147,0.028,-1.069,0.273,6.0,0.474,-0.866,-0.5,13.0,14.0,2.0
14.167,2.853,0.201,1.2,0.993,6.0,0.435,3.0,3.0,0.112,0.018,0.785,0.364,6.0,0.421,-1.0,0.0,12.0,10.0,2.0
14.167,2.853,0.201,0.776,-1.11,0.0,0.0,-6.0,-3.0,-0.126,0.023,-0.878,0.273,6.0,0.421,-0.866,0.5,17.0,17.0,2.0
14.583,2.722,0.187,0.754,-1.316,-3.0,-0.241,-7.0,-8.0,-0.052,0.004,-1.213,0.364,7.0,0.421,-0.5,0.866,16.0,11.0,1.0
14.75,2.554,0.173,0.949,-0.294,-3.0,-0.194,0.0,4.0,0.171,0.054,-0.681,0.455,7.0,0.412,0.0,1.0,13.0,11.0,2.0
14.5,2.754,0.19,1.172,0.908,-1.0,-0.057,3.0,4.0,0.35,0.192,0.233,0.545,7.0,0.412,0.5,0.866,11.0,14.0,2.0
14.917,3.402,0.228,1.207,0.906,4.0,0.251,-1.0,6.0,-0.052,0.003,0.992,0.545,7.0,0.545,0.866,0.5,22.0,17.0,2.0
11.917,4.232,0.355,1.091,0.256,-6.0,-0.379,-5.0,1.0,0.836,0.465,-1.134,0.364,6.0,0.5,-0.866,-0.5,12.0,23.0,1.0
11.75,4.225,0.36,1.617,1.716,2.0,0.111,8.0,6.0,0.822,0.451,0.872,0.455,6.0,0.5,-1.0,0.0,11.0,13.0,2.0
10.333,4.403,0.426,1.645,1.514,-1.0,-0.057,9.0,11.0,0.867,0.462,0.588,0.455,5.0,0.5,-0.866,0.5,2.0,19.0,1.0
9.917,3.968,0.4,1.815,2.037,7.0,0.492,6.0,11.0,0.5,0.189,1.493,0.455,5.0,0.833,-0.5,0.866,12.0,17.0,2.0
8.917,3.252,0.365,1.234,0.641,3.0,0.318,-2.0,4.0,0.283,0.09,0.169,0.455,6.0,0.833,0.0,1.0,6.0,18.0,2.0
8.5,3.279,0.386,0.941,-0.152,-4.0,-0.405,2.0,-4.0,0.301,0.1,-0.693,0.364,5.0,0.833,0.5,0.866,6.0,11.0,1.0
8.25,3.419,0.414,1.455,1.097,-1.0,-0.08,5.0,1.0,0.458,0.214,0.406,0.455,5.0,0.833,0.866,0.5,5.0,8.0,2.0
13.917,3.968,0.285,0.647,-1.239,-7.0,-0.575,-5.0,-9.0,-0.073,0.004,-1.14,0.545,5.0,0.6,-0.866,-0.5,9.0,11.0,2.0
14.5,3.708,0.256,1.103,0.405,4.0,0.288,8.0,-1.0,0.07,0.004,0.301,0.545,5.0,0.6,-1.0,0.0,16.0,9.0,2.0
14.417,3.685,0.256,0.832,-0.656,-2.0,-0.154,-8.0,-5.0,-0.017,0.0,-0.63,0.545,5.0,0.6,-0.866,0.5,15.0,16.0,2.0
14.833,3.67,0.247,0.944,-0.227,6.0,0.56,-4.0,-3.0,-0.007,0.0,-0.217,0.545,5.0,0.6,-0.5,0.866,17.0,12.0,2.0
14.417,4.01,0.278,0.555,-1.6,-12.0,-0.916,-9.0,-2.0,0.255,0.048,-1.999,0.545,5.0,0.6,0.0,1.0,9.0,14.0,1.0
14.417,4.01,0.278,1.387,1.393,2.0,0.105,3.0,11.0,0.794,0.467,0.416,0.636,4.0,0.471,0.5,0.866,8.0,8.0,2.0
13.583,3.796,0.279,1.325,1.164,1.0,0.057,1.0,2.0,0.71,0.417,0.177,0.545,5.0,0.471,0.866,0.5,10.0,20.0,1.0
5.333,2.896,0.543,2.437,2.647,6.0,0.619,5.0,8.0,0.629,0.563,2.195,0.545,6.0,0.5,-0.866,-0.5,2.0,11.0,1.0
4.583,1.754,0.383,1.527,1.378,3.0,0.56,2.0,2.0,0.332,0.427,0.444,0.455,7.0,0.5,-1.0,0.0,4.0,13.0,1.0
4.5,1.658,0.369,0.889,-0.302,-4.0,-0.693,0.0,-2.0,0.168,0.122,-0.916,0.364,6.0,0.667,-0.866,0.5,6.0,7.0,2.0
4.333,1.795,0.414,1.846,2.043,3.0,0.47,3.0,6.0,0.287,0.304,1.395,0.455,6.0,0.667,-0.5,0.866,2.0,4.0,2.0
3.917,1.441,0.368,1.277,0.752,1.0,0.223,0.0,2.0,0.171,0.168,0.107,0.364,7.0,0.667,0.0,1.0,3.0,8.0,1.0
3.667,1.491,0.407,1.091,0.224,-1.0,-0.223,-2.0,2.0,0.196,0.206,-0.56,0.364,7.0,0.667,0.5,0.866,2.0,5.0,2.0
3.833,1.624,0.424,1.304,0.718,0.0,0.0,3.0,1.0,0.091,0.037,0.418,0.364,8.0,0.667,0.866,0.5,6.0,4.0,2.0
10.333,2.809,0.272,1.258,0.949,0.0,0.0,1.0,5.0,0.545,0.449,-0.16,0.455,7.0,0.417,-0.866,-0.5,7.0,5.0,1.0
10.25,2.742,0.268,1.268,1.003,-3.0,-0.208,6.0,4.0,0.36,0.206,0.315,0.455,8.0,0.417,-1.0,0.0,12.0,13.0,1.0
10.333,2.838,0.275,1.548,1.997,4.0,0.288,4.0,9.0,0.091,0.012,1.832,0.455,7.0,0.5,-0.866,0.5,14.0,13.0,2.0
9.417,2.629,0.279,1.274,0.983,5.0,0.539,4.0,3.0,0.038,0.003,0.903,0.455,8.0,0.5,-0.5,0.866,5.0,16.0,2.0
9.0,2.582,0.287,0.778,-0.775,-5.0,-0.539,-2.0,-4.0,0.014,0.0,-0.805,0.364,8.0,0.5,0.0,1.0,7.0,12.0,2.0
9.0,2.582,0.287,1.333,1.162,4.0,0.405,5.0,5.0,0.182,0.059,0.799,0.364,7.0,0.5,0.5,0.866,7.0,7.0,2.0
8.75,2.42,0.277,0.914,-0.31,-1.0,-0.118,-1.0,-4.0,0.045,0.004,-0.414,0.273,6.0,0.5,0.866,0.5,9.0,12.0,2.0
15.0,4.726,0.315,1.667,2.116,10.0,0.511,8.0,14.0,0.923,0.455,1.411,0.364,6.0,0.5,-0.866,-0.5,13.0,11.0,2.0
14.333,3.727,0.26,1.047,0.179,-1.0,-0.065,-4.0,1.0,0.392,0.132,-0.428,0.273,6.0,0.588,-1.0,0.0,17.0,25.0,2.0
15.0,4.435,0.296,1.067,0.225,-1.0,-0.061,-4.0,9.0,0.028,0.0,0.191,0.273,6.0,0.696,-0.866,0.5,23.0,15.0,2.0
15.417,4.734,0.307,1.103,0.334,-2.0,-0.111,6.0,8.0,-0.248,0.033,0.633,0.364,7.0,0.696,-0.5,0.866,21.0,16.0,2.0
16.667,6.6,0.396,1.14,0.354,-1.0,-0.051,5.0,5.0,-0.958,0.251,1.331,0.364,8.0,0.781,0.0,1.0,32.0,17.0,2.0
16.0,6.733,0.421,1.25,0.594,9.0,0.598,13.0,7.0,-0.846,0.188,1.427,0.455,8.0,0.781,0.5,0.866,11.0,19.0,1.0
15.417,6.664,0.432,0.714,-0.663,-3.0,-0.241,2.0,-6.0,-0.913,0.223,0.103,0.364,8.0,0.781,0.866,0.5,13.0,20.0,1.0
4.667,1.179,0.253,1.071,0.283,2.0,0.511,1.0,-1.0,-0.077,0.051,0.659,0.273,3.0,0.571,-0.866,-0.5,6.0,3.0,1.0
4.667,1.179,0.253,0.643,-1.414,-1.0,-0.288,-2.0,0.0,-0.105,0.094,-0.972,0.273,3.0,0.571,-1.0,0.0,5.0,5.0,2.0
4.833,1.067,0.221,0.828,-0.781,0.0,0.0,-3.0,0.0,-0.042,0.018,-0.57,0.273,3.0,0.5,-0.866,0.5,5.0,3.0,2.0
4.833,1.067,0.221,0.828,-0.781,-1.0,-0.223,-2.0,0.0,0.028,0.008,-0.929,0.364,3.0,0.5,-0.5,0.866,4.0,4.0,1.0
4.667,1.312,0.281,1.071,0.254,-2.0,-0.336,2.0,0.0,0.175,0.211,-0.539,0.455,3.0,0.5,0.0,1.0,2.0,4.0,1.0
4.5,1.384,0.308,1.556,1.806,1.0,0.154,3.0,1.0,0.224,0.311,1.105,0.455,3.0,0.5,0.5,0.866,3.0,5.0,1.0
4.583,1.552,0.339,1.309,0.913,3.0,0.693,2.0,1.0,-0.024,0.003,1.001,0.364,3.0,0.75,0.866,0.5,8.0,7.0,1.0
8.75,2.861,0.327,1.371,1.136,6.0,0.693,-1.0,2.0,0.367,0.196,0.48,0.545,5.0,0.583,-0.866,-0.5,7.0,13.0,1.0
8.667,2.779,0.321,0.692,-0.96,-3.0,-0.405,-6.0,-6.0,0.133,0.027,-1.24,0.455,4.0,0.583,-1.0,0.0,11.0,12.0,1.0
9.0,2.677,0.297,1.0,0.0,-4.0,-0.368,4.0,1.0,0.203,0.068,-0.432,0.545,5.0,0.583,-0.866,0.5,10.0,6.0,1.0
8.75,2.803,0.32,1.486,1.516,1.0,0.08,3.0,7.0,0.318,0.154,0.97,0.636,4.0,0.583,-0.5,0.866,6.0,9.0,2.0
9.0,3.266,0.363,1.333,0.919,7.0,0.875,0.0,7.0,-0.154,0.026,1.194,0.545,5.0,0.687,0.0,1.0,16.0,13.0,2.0
8.917,3.2,0.359,0.561,-1.224,-5.0,-0.693,-3.0,-2.0,-0.367,0.157,-0.646,0.545,5.0,0.687,0.5,0.866,11.0,12.0,2.0
9.417,3.013,0.32,1.062,0.194,-2.0,-0.182,4.0,-1.0,-0.269,0.095,0.72,0.545,5.0,0.687,0.866,0.5,11.0,5.0,1.0
6.333,2.867,0.453,0.789,-0.465,-3.0,-0.47,1.0,-5.0,0.084,0.01,-0.629,0.364,6.0,0.6,-0.866,-0.5,3.0,5.0,1.0
6.583,2.871,0.436,1.215,0.493,1.0,0.134,4.0,4.0,0.08,0.009,0.341,0.364,5.0,0.75,-1.0,0.0,8.0,5.0,1.0
6.25,2.919,0.467,1.12,0.257,3.0,0.56,-2.0,-3.0,0.115,0.019,0.04,0.364,6.0,0.75,-0.866,0.5,4.0,8.0,2.0
6.0,2.972,0.495,0.667,-0.673,0.0,0.0,-6.0,-6.0,0.168,0.038,-1.003,0.273,5.0,0.75,-0.5,0.866,4.0,7.0,2.0
5.75,3.244,0.564,0.696,-0.54,-5.0,-0.811,0.0,2.0,0.451,0.23,-1.487,0.364,5.0,0.75,0.0,1.0,1.0,4.0,2.0
5.75,3.244,0.564,1.565,1.002,-1.0,-0.105,-1.0,6.0,0.598,0.405,-0.015,0.364,6.0,0.75,0.5,0.866,4.0,4.0,1.0
5.333,3.118,0.585,1.875,1.497,6.0,0.916,0.0,2.0,0.517,0.328,0.712,0.364,5.0,0.75,0.866,0.5,4.0,9.0,1.0
13.917,3.499,0.251,1.222,0.881,2.0,0.125,7.0,-2.0,0.5,0.243,0.11,0.455,2.0,0.474,-0.866,-0.5,8.0,9.0,1.0
12.917,4.132,0.32,1.161,0.504,0.0,0.0,0.0,-4.0,0.703,0.345,-0.533,0.455,2.0,0.474,-1.0,0.0,5.0,17.0,1.0
12.417,4.212,0.339,1.208,0.613,5.0,0.405,0.0,1.0,0.759,0.387,-0.482,0.455,3.0,0.474,-0.866,0.5,9.0,15.0,2.0
11.75,4.38,0.373,0.851,-0.4,-5.0,-0.405,-9.0,0.0,0.85,0.448,-1.974,0.455,3.0,0.474,-0.5,0.866,7.0,15.0,2.0
11.917,4.349,0.365,1.259,0.709,0.0,0.0,-4.0,5.0,0.92,0.533,-0.664,0.455,4.0,0.583,0.0,1.0,12.0,10.0,1.0
11.667,4.249,0.364,1.286,0.784,-4.0,-0.236,1.0,7.0,0.776,0.398,-0.284,0.455,4.0,0.583,0.5,0.866,12.0,15.0,1.0
10.833,4.488,0.414,1.754,1.82,0.0,0.0,9.0,14.0,0.881,0.459,1.006,0.545,4.0,0.583,0.866,0.5,5.0,15.0,1.0
20.917,8.391,0.401,0.908,-0.228,-17.0,-0.639,-13.0,4.0,1.801,0.549,-2.097,0.455,6.0,0.472,-0.866,-0.5,14.0,27.0,1.0
20.167,8.915,0.442,1.785,1.776,0.0,0.0,18.0,17.0,2.308,0.799,0.785,0.545,6.0,0.214,-1.0,0.0,10.0,19.0,1.0
18.417,7.599,0.413,1.955,2.314,4.0,0.118,15.0,21.0,1.787,0.659,1.747,0.545,7.0,0.333,-0.866,0.5,15.0,36.0,2.0
16.75,5.449,0.325,1.91,2.799,14.0,0.575,17.0,17.0,1.08,0.469,2.343,0.455,7.0,0.375,-0.5,0.866,16.0,36.0,1.0
14.917,3.278,0.22,1.207,0.941,-3.0,-0.154,-1.0,7.0,0.647,0.464,-0.198,0.455,7.0,0.375,0.0,1.0,10.0,32.0,2.0
14.917,3.278,0.22,1.408,1.856,6.0,0.336,6.0,7.0,0.388,0.167,1.32,0.455,7.0,0.444,0.5,0.866,18.0,18.0,1.0
14.083,2.871,0.204,1.065,0.319,-4.0,-0.236,0.0,5.0,0.262,0.099,-0.193,0.455,7.0,0.444,0.866,0.5,11.0,21.0,2.0
10.417,3.2,0.307,1.344,1.12,7.0,0.693,5.0,-1.0,0.248,0.072,0.719,0.455,6.0,0.636,-0.866,-0.5,7.0,8.0,2.0
9.75,3.218,0.33,0.718,-0.855,-7.0,-0.693,-2.0,-6.0,0.255,0.075,-1.342,0.455,5.0,0.636,-1.0,0.0,6.0,14.0,1.0
9.75,3.218,0.33,1.436,1.321,5.0,0.442,3.0,10.0,0.486,0.272,0.574,0.455,5.0,0.636,-0.866,0.5,7.0,7.0,2.0
10.583,5.008,0.473,0.85,-0.316,0.0,0.0,-6.0,-2.0,-0.255,0.031,-0.036,0.364,4.0,0.833,-0.5,0.866,24.0,14.0,1.0
10.75,4.985,0.464,0.837,-0.351,-2.0,-0.201,-4.0,-2.0,-0.199,0.019,-0.132,0.455,5.0,0.833,0.0,1.0,11.0,9.0,1.0
11.25,5.085,0.452,0.978,-0.049,-4.0,-0.31,7.0,4.0,-0.283,0.037,0.262,0.455,6.0,0.833,0.5,0.866,15.0,9.0,1.0
11.333,5.088,0.449,1.324,0.721,2.0,0.143,4.0,9.0,-0.301,0.042,1.068,0.545,6.0,0.833,0.866,0.5,12.0,11.0,1.0
8.0,2.858,0.357,1.75,2.1,5.0,0.442,6.0,7.0,0.413,0.248,1.506,0.545,8.0,0.625,-0.866,-0.5,7.0,8.0,1.0
7.417,2.216,0.299,1.213,0.715,-1.0,-0.105,3.0,4.0,0.178,0.077,0.283,0.455,7.0,0.625,-1.0,0.0,7.0,14.0,1.0
7.083,2.253,0.318,1.412,1.295,2.0,0.223,3.0,-2.0,0.199,0.093,0.849,0.545,6.0,0.625,-0.866,0.5,5.0,9.0,1.0
6.667,2.134,0.32,1.2,0.625,2.0,0.288,1.0,5.0,0.147,0.056,0.254,0.455,6.0,0.625,-0.5,0.866,5.0,10.0,2.0
6.417,2.139,0.333,0.935,-0.195,-1.0,-0.154,1.0,-2.0,0.15,0.059,-0.599,0.364,5.0,0.625,0.0,1.0,5.0,8.0,1.0
6.667,2.248,0.337,1.05,0.148,0.0,0.0,-5.0,0.0,0.07,0.012,-0.023,0.364,5.0,0.667,0.5,0.866,9.0,6.0,2.0
6.583,2.253,0.342,1.063,0.185,2.0,0.336,4.0,0.0,0.08,0.015,-0.011,0.455,6.0,0.667,0.866,0.5,6.0,7.0,1.0
25.833,6.938,0.269,1.2,0.745,-5.0,-0.15,-2.0,9.0,1.58,0.618,-0.822,0.455,8.0,0.52,-0.866,-0.5,25.0,22.0,1.0
24.25,7.704,0.318,1.485,1.525,4.0,0.118,8.0,19.0,1.878,0.708,0.342,0.545,8.0,0.52,-1.0,0.0,12.0,31.0,2.0
23.417,6.885,0.294,1.367,1.247,-1.0,-0.031,1.0,12.0,1.276,0.409,0.296,0.455,8.0,0.538,-0.866,0.5,26.0,36.0,2.0
22.75,6.392,0.281,1.451,1.604,5.0,0.164,11.0,10.0,0.864,0.218,0.973,0.545,8.0,0.538,-0.5,0.866,24.0,32.0,1.0
22.417,5.937,0.265,1.249,0.94,-3.0,-0.102,11.0,16.0,0.157,0.008,0.798,0.455,8.0,0.586,0.0,1.0,29.0,33.0,1.0
21.833,5.698,0.261,1.42,1.609,9.0,0.343,11.0,6.0,-0.042,0.001,1.65,0.545,8.0,0.586,0.5,0.866,21.0,28.0,2.0
20.75,5.052,0.243,1.06,0.247,5.0,0.258,-1.0,10.0,-0.311,0.045,0.6,0.545,8.0,0.586,0.866,0.5,18.0,31.0,1.0
9.833,2.967,0.302,1.424,1.404,4.0,0.336,7.0,6.0,0.42,0.238,0.718,0.545,6.0,0.5,-0.866,-0.5,6.0,11.0,2.0
9.333,2.718,0.291,1.071,0.245,-3.0,-0.262,3.0,-3.0,0.301,0.146,-0.393,0.455,6.0,0.5,-1.0,0.0,8.0,14.0,1.0
9.25,2.712,0.293,1.405,1.383,6.0,0.619,-1.0,2.0,0.283,0.13,0.867,0.455,5.0,0.5,-0.866,0.5,9.0,10.0,1.0
8.667,2.593,0.299,0.808,-0.643,0.0,0.0,-1.0,-2.0,0.238,0.1,-1.209,0.455,5.0,0.5,-0.5,0.866,6.0,13.0,2.0
